2, 0.4175
4, 0.6965
6, 0.8097
8, 0.8558
10, 0.8836
12, 0.904
14, 0.9139
16, 0.9227
18, 0.9283
20, 0.9351
22, 0.9367
24, 0.9418
26, 0.9441
28, 0.9464
30, 0.9473
32, 0.9454
34, 0.9498
36, 0.9469
38, 0.9453
40, 0.9431
42, 0.9438
44, 0.9407
46, 0.9391
48, 0.9346
50, 0.9316
52, 0.9240
54, 0.9248
56, 0.9128
58, 0.9115
60, 0.8843
62, 0.8988
64, 0.8789
